"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台",,26000000,155,,,100,"2024年","木造",,,,,,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台",,29000000,175,,,95,"2024年","木造",,,,,,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台",,25000000,185,,,105,"2025年","木造",,,,,,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","中田町","南仙台",15,32000000,175,,,105,"2015年","木造",,,"東","公道",6,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","西の平","八木山動物公園",,30000000,140,,,105,"2024年","木造",,,"南","公道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","西の平","八木山動物公園",20,20000000,330,,,155,"1992年","木造",,,"北西","私道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","西の平","長町南","30分～60分",32000000,205,,,105,"2024年","木造",,,"北","私道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","西の平","長町南","30分～60分",32000000,150,,,105,"2024年","木造",,,"北","私道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","西の平","長町南","30分～60分",33000000,165,,,110,"2024年","木造",,,"北東","私道",5,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","西の平","長町南","30分～60分",36000000,160,,,105,,"木造",,,"北","私道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","西の平","長町南",,32000000,150,,,105,"2024年","木造",,,"北","私道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","日本平","長町南",,5800000,210,,,105,"1993年","木造",,,"南","公道",4.3,"近隣商業",80,300,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","日本平","長町南",,4200000,180,,,105,"1971年","木造",,,"南","公道",5.5,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","萩ケ丘","愛宕橋",20,3000000,330,,,95,"1968年","木造",,,"東","公道",6.9,"２中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","人来田","長町南",,4000000,180,,,90,"1981年","軽量鉄骨造",,,"西","公道",12,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","茂庭台",,,12000000,240,,,110,"2002年","木造",,,"南","公道",6,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","八木山南","八木山動物公園",,19000000,180,,,120,"2005年","木造",,,"北東",,6,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","若葉町","八木山動物公園",15,17000000,135,,,110,"2003年","木造",,,"北東","公道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","鹿野","長町南",10,54000000,205,,,140,"2001年","木造",,,"南東","公道",4,"２種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","上野山","長町南",,9000000,485,,,135,"1968年","木造",,,"北東","公道",4.7,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","郡山","太子堂",20,30000000,170,,,115,"2006年","木造",,,,,,"１種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","郡山","太子堂",25,37000000,205,,,110,"2024年","木造",,,"北","私道",4,"１種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",31000000,175,,,110,"2021年","木造",,,,,,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台",,31000000,180,,,105,"2016年","軽量鉄骨造",,,"西","公道",6,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台",,32000000,190,,,110,"2025年","木造",,,,,,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台",,28000000,195,,,115,"2025年","木造",,,,,,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台",,32000000,195,,,110,"2025年","木造",,,,,,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台",,36000000,370,,,125,"2013年","木造",,,"東","私道",5.2,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台",,6500000,160,,,120,"1989年","木造",,,"西","私道",4,"２中住専",60,200,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","土手内","長町南",,15000000,160,,,125,"1995年","ＲＣ",,,"南西","公道",21.9,"２種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","中田町","南仙台",15,26000000,175,,,115,"2005年","木造",,,,,,"１種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","中田町","南仙台",15,37000000,120,,,105,"2025年","木造",,,"南","公道",6.2,"１種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","西の平","長町南","30分～60分",34000000,150,,,105,"2024年","木造",,,"東","私道",5,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","日本平","長町南",,17000000,170,,,130,"1994年","木造",,,"南","公道",4.4,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","日本平","長町南",,8000000,150,,,95,"1996年","木造",,,"北","公道",4.4,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","日本平",,,8000000,150,,,95,"1996年","木造",,,"北","公道",,"１低住専",,,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","萩ケ丘","愛宕橋",25,36000000,240,,,115,"2024年","木造",,,,,,"２中住専",60,200,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","萩ケ丘","愛宕橋",25,30000000,210,,,105,"2024年","木造",,,,,,"２中住専",60,200,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","人来田","長町南",,5000000,230,,,115,"1980年","木造",,,,"公道",,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","人来田","八木山動物公園",,9800000,180,,,90,"1981年","木造",,,,,,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","緑ケ丘","長町南",,24000000,250,,,115,"1980年","木造",,,,,,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","緑ケ丘","長町南",,11000000,275,,,125,"1990年","木造",,,"北東","公道",4.4,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","緑ケ丘","長町南",,2800000,270,,,100,"1968年","木造",,,"西","公道",4,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","緑ケ丘","長町南",,27000000,190,,,105,"2025年","木造",,,"北東","公道",4.1,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","茂庭台","仙台",,14000000,260,,,115,"1988年","木造",,,"南西","公道",6.2,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","若葉町","八木山動物公園",15,29000000,130,,,100,"2019年","木造",,,"北","公道",6,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","鹿野","長町南",10,44000000,135,,,115,"1998年","木造",,,"南","私道",4,"２種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","上野山","八木山動物公園","30分～60分",19000000,155,,,120,"1982年","木造",,,"東","私道",4,"１低住専",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","郡山","太子堂",25,33000000,125,,,110,"2025年","木造",,,,,,"１種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","郡山","太子堂",20,40000000,145,,,120,"2024年","木造",,,"南","私道",4,"１種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","郡山","太子堂",15,52000000,170,,,105,"2020年","軽量鉄骨造",,,"北","私道",6,"２種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","郡山","太子堂",20,36000000,185,,,105,"2025年","木造",,,,,,"１種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","郡山","太子堂",20,37000000,180,,,110,"2025年","木造",,,,,,"１種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","郡山","長町",10,75000000,250,,,160,"2003年","木造",,,"西","公道",6,"２種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台",,20000000,140,,,100,"2013年","木造",,,"北","公道",4,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台",,32000000,180,,,105,"2025年","木造",,,,,,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台",,13000000,200,,,125,"1995年","木造",,,"北西",,6,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",23000000,125,,,105,"2013年","木造",,,"南","私道",4,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",38000000,170,,,115,"2025年","木造",,,"東","私道",6,"１種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",36000000,175,,,110,"2025年","木造",,,"西","私道",6,"１種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","四郎丸","南仙台",,12000000,185,,,105,"1993年","木造",,,"北","公道",6.9,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","土手内","長町南",20,37000000,155,,,115,"2020年","木造",,,"南西","公道",21.9,"２種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","中田町","南仙台",20,34000000,170,,,110,"2014年","木造",,,"南東","公道",6,"１種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","中田町","南仙台",,27000000,160,,,105,"2015年","木造",,,"南","私道",4,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","西の平","八木山動物公園",20,23000000,355,,,155,"1973年","木造",,,"北西","私道",4,"１種住居",60,160,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","西の平","長町",,28000000,315,,,115,"1970年","木造",,,"南","公道",5.1,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","西の平","長町南",,22000000,275,,,170,"1987年","軽量鉄骨造",,,"西",,4,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","日本平",,,15000000,140,,,100,"2017年","木造",,,"北","公道",7,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","萩ケ丘","愛宕橋",25,29000000,215,,,110,"2024年","木造",,,,,,"２中住専",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","萩ケ丘","愛宕橋",25,30000000,195,,,105,"2024年","木造",,,,,,"２中住専",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","萩ケ丘","愛宕橋",25,31000000,245,,,105,"2024年","木造",,,,,,"２中住専",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","人来田","長町南",,5900000,225,,,90,"1980年","木造",,,,,,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","緑ケ丘","長町南",,27000000,160,,,110,"2018年","木造",,,"南西","公道",5,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","緑ケ丘","長町南",,7000000,170,,,110,"1988年","軽量鉄骨造",,,"東","私道",4.6,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","茂庭台","長町南",,26000000,140,,,100,"2024年","木造",,,"南西","公道",6.2,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","八木山南","八木山動物公園",25,38000000,190,,,105,"2025年","木造",,,"南西","公道",6,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","八木山南","八木山動物公園",25,38000000,175,,,105,"2025年","木造",,,"南西","公道",6,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","八木山南","八木山動物公園",20,13000000,120,,,115,"1974年","軽量鉄骨造",,,"北西","公道",4,"近隣商業",80,300,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","八木山南","八木山動物公園",25,38000000,190,,,105,"2025年","木造",,,"南西","公道",6,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","山田上ノ台町",,,36000000,235,,,120,"2025年","木造",,,"南東","私道",6.2,"１種住居",60,160,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","ひより台","八木山動物公園",,25000000,135,,,100,"2024年","木造",,,"南東","公道",6.2,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","ひより台","長町南",,6800000,265,,,80,"1975年","軽量鉄骨造",,,"北西","公道",6.2,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","松が丘","八木山動物公園",15,27000000,200,,,145,"2000年","木造",,,"北東","公道",6.3,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","三神峯",,,20000000,265,,,140,"1978年","木造",,,,,,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","向山","愛宕橋",25,5900000,90,,,120,"1979年","木造",,,,,,"１中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","茂庭","富沢",,5100000,185,,,100,"1986年","木造",,,"南東","公道",5.5,"準工業",60,200,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","富沢南","富沢",15,55000000,260,,,200,"1999年","木造",,,"南","公道",12,"２中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","砂押町","長町南",20,6800000,255,,,145,"1967年","木造",,,"北",,5,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","長嶺","長町南",,9800000,510,,,50,"1972年","木造",,,"北西","私道",4,"２種住居",60,160,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","ひより台","八木山動物公園",,25000000,145,,,110,"2016年","木造",,,"北東","公道",6.1,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","ひより台","八木山動物公園",,30000000,235,,,110,"2022年","木造",,,"北東","公道",5.7,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","松が丘","八木山動物公園",10,37000000,170,,,105,"2025年","木造",,,"北","公道",5.3,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","松が丘","八木山動物公園",10,36000000,170,,,105,"2025年","木造",,,"北","公道",5.3,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","茂庭","長町南",,31000000,180,,,115,"2022年","木造",,,"東","公道",6,"１種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","向山","愛宕橋",15,39000000,145,,,100,"2025年","木造",,,,,,"２種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","向山","愛宕橋",15,34000000,140,,,100,"2024年","木造",,,,,,"２種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","成約価格情報",,"04104","宮城県","仙台市太白区","茂庭","仙台",,5800000,205,,,120,"1988年","木造",,,,,,"準工業",60,200,"2025年第3四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","青山","長町南","30分～60分",19000000,190,"不整形",11.7,110,"1993年","木造","住宅","住宅","南西","私道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","秋保町湯向","仙台","2H～",14000000,360,"長方形",17,120,"1979年","木造","住宅","その他","東","市道",4,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","秋保町湯元","仙台","2H～",4500000,200,"長方形",12.2,120,"1985年","木造","住宅","住宅","北西","市道",9,"商業",80,400,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","商業地","04104","宮城県","仙台市太白区","泉崎","長町南",15,210000000,500,"ほぼ長方形",17.5,920,"1993年","ＲＣ","共同住宅、店舗","住宅","北西","国道",36,"近隣商業",80,300,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","泉崎","長町南",14,46000000,150,"ほぼ長方形",10,110,"2011年","木造","住宅","住宅","北西","市道",6,"２中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","泉崎","長町南",8,180000000,440,"ほぼ長方形",26,750,"1993年","ＲＣ","共同住宅、事務所、店舗","住宅","東","市道",17.9,"２中住専",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","泉崎","長町南",11,74000000,180,"袋地等",4.5,150,"2025年","木造","住宅","住宅","西","市道",4,"２中住専",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","大塒町","長町南","30分～60分",17000000,350,"不整形",34,200,"1993年","木造","共同住宅","住宅","北西","市道",6.5,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","大野田","太子堂",14,30000000,180,"ほぼ台形",10.5,115,"1989年","木造","住宅","住宅","北","私道",5.5,"２種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","大野田","富沢",2,150000000,220,"長方形",14,330,"2016年","鉄骨造","共同住宅","住宅","西","市道",6,"２種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","鈎取","富沢",28,29000000,135,"台形",6.8,100,"2024年","木造","住宅","住宅","北","市道",6,"１種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","鈎取","長町南","30分～60分",7000000,190,"ほぼ台形",,65,"1978年","木造","住宅","住宅","北西","私道",4,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","鈎取","長町南","30分～60分",30000000,240,"ほぼ整形",20,150,"1998年","軽量鉄骨造","住宅","住宅","東","市道",6.5,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","鈎取","長町南","30分～60分",43000000,150,"長方形",13.8,,"2025年",,,"住宅","南東","市道",6,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","鈎取本町","長町南","30分～60分",24000000,125,"長方形",9.7,90,"2023年","木造","住宅","住宅","南東","市道",4.2,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","鈎取本町","長町南","30分～60分",23000000,230,"ほぼ台形",,80,"2025年","木造","住宅","住宅","南","私道",4,"１低住専",50,80,"2025年第2四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","鈎取本町","長町南","30分～60分",40000000,220,"ほぼ長方形",13.5,110,"2016年","木造","住宅","住宅","南西","市道",6,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","鈎取本町","長町南","30分～60分",6000000,200,"ほぼ長方形",15.5,90,"1979年","木造","住宅","住宅","南","道路",6,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","鹿野","長町南",11,65000000,270,"台形",12.6,190,"1993年","軽量鉄骨造","共同住宅","住宅","東","市道",5.5,"２種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","鹿野本町","長町南",20,500000,250,"ほぼ台形",,105,"1970年","木造","共同住宅","住宅","北東","私道",4,"２種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","鹿野本町","長町南",14,110000000,1200,"不整形",47,950,"1988年","軽量鉄骨造","共同住宅","住宅","南西","市道",8.2,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","鹿野本町","長町南",13,60000000,135,"ほぼ長方形",9.7,100,,"木造","住宅","住宅","北東","私道",4,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","恵和町","長町南","30分～60分",16000000,185,"ほぼ長方形",14.5,140,"1991年","木造","共同住宅","住宅","南東","市道",6.4,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","恵和町","長町南","30分～60分",30000000,155,"長方形",10.8,100,"2024年","木造","住宅",,"北東","市道",4,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","恵和町","長町南","30分～60分",11000000,105,"長方形",7,85,"1994年","木造","住宅","住宅","北東","市道",4,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","越路","愛宕橋",7,20000000,85,"長方形",10.3,80,"2015年","木造","共同住宅","住宅","南","市道",4,"２種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","郡山","太子堂",23,29000000,180,"長方形",12.5,110,"2000年","木造","住宅","住宅","南","市道",5,"１種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","郡山","太子堂",13,31000000,330,"長方形",,190,"1973年","木造","住宅、事務所",,"東","私道",4.1,"２種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","郡山","太子堂",9,44000000,155,"長方形",7.3,110,"2024年","木造","住宅","住宅","南","道路",4,"２種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","郡山","長町",14,45000000,330,"台形",17.3,40,"1969年","木造","住宅","住宅","南","道路",4,"近隣商業",80,300,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","郡山","長町",15,41000000,120,"長方形",12.5,105,"2024年","木造","住宅","住宅","北東","市道",7.8,"近隣商業",80,300,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","金剛沢","長町南","30分～60分",27000000,150,"長方形",9,100,"2025年","木造","住宅","住宅","南","市道",6,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","金剛沢","長町南","30分～60分",74000000,410,"ほぼ台形",17.2,350,"2004年","ＲＣ","共同住宅","その他","北","市道",5,"２中住専",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","金剛沢","長町南","30分～60分",32000000,195,"長方形",11.6,105,"2025年","木造","住宅","住宅","南西","市道",4.8,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","金剛沢","長町南","30分～60分",32000000,170,"ほぼ長方形",15,105,"2014年","木造","住宅","住宅","西","市道",7.5,"１低住専",50,80,"2025年第1四半期",
